ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo|DiaSesion|HoraInicio|HoraFin|Edificio|Salon
36802|3|34861|121400|680|LISOPT|Viernes|19:00|21:00|Edificio E|Cubículo
36802|3|35069|180129|3237|A|Martes|16:00|19:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|35070|180269|3238|B|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35070|180271|3240|D|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35070|180274|3237|A|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35070|180276|4592|F|Lunes|00:30|00:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35070|180770|5556|H|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35115|181621|3237|A|Lunes|14:00|16:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35115|181621|3237|A|Miércoles|14:00|16:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35115|181622|3237|A|Lunes|14:00|16:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35115|181622|3237|A|Miércoles|14:00|16:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35119|158687|3237|A|Lunes|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35119|181811|3237|A|Lunes|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35124|181362|3238|B|Domingo|02:30|02:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35127|181241|3237|A|Domingo|02:45|03:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35129|181812|3237|A|Domingo|03:45|04:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35129|181812|3238|B|Domingo|03:45|04:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35135|180530|3237|A|Lunes|17:00|19:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35135|180530|3237|A|Sábado|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35150|94688|289|LIS|Lunes|19:00|21:00|Edificio B|CC7
36802|3|35150|94688|289|LIS|Miércoles|19:00|21:00|Edificio B|CC7
36802|3|35151|181827|680|LISOPT|Martes|19:00|21:00|Edificio B|CC8
36802|3|35151|181827|680|LISOPT|Jueves|19:00|21:00|Edificio B|CC8
36802|3|35211|181484|3237|A|Miércoles|07:00|08:30|EN LINEA|EN LINEA
36802|3|35211|181484|3237|A|Viernes|07:00|10:00|EN LINEA|EN LINEA
36802|3|35645|180941|3787|LIBRE|Lunes|13:00|14:30|Edificio H|H4
36802|3|35645|180941|3787|LIBRE|Jueves|13:00|14:30|Edificio H|H4
36802|3|35646|180941|3787|LIBRE|Miércoles|13:00|14:30|Edificio H|H4
36802|3|35646|180941|3787|LIBRE|Viernes|13:00|14:30|Edificio H|H4
36802|3|35660|178704|3237|A|Martes|10:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35660|181935|3237|A|Martes|10:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35663|181465|3237|A|Martes|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35663|181465|3237|A|Jueves|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35665|181936|3237|A|Miércoles|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35670|181241|3237|A|Domingo|00:45|01:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35670|181241|3238|B|Domingo|01:00|01:15|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35673|180458|3237|A|Martes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35673|180458|3237|A|Jueves|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35673|181657|3237|A|Martes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35673|181657|3237|A|Jueves|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35675|181937|3237|A|Martes|17:00|19:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|35675|181937|3237|A|Jueves|17:00|19:00|PLATAFORMA UADY-VIRTUAL|Otro
36802|3|35680|110480|3238|B|Sábado|08:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35680|181173|3238|B|Sábado|08:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35681|180493|3237|A|Jueves|15:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35685|181527|3238|B|Domingo|01:30|01:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35685|181939|3237|A|Domingo|01:15|01:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35689|181931|3237|A|Miércoles|17:00|19:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
36802|3|35690|131156|3237|A|Miércoles|14:00|16:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35691|132147|3238|B|Martes|11:00|12:45|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35691|132147|3238|B|Jueves|11:00|12:45|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35732|89756|681|OPTCOMP|Lunes|19:00|20:30|Edificio B|CC5
36802|3|35732|89756|681|OPTCOMP|Martes|17:30|19:00|Edificio B|CC5
36802|3|35732|89756|681|OPTCOMP|Miércoles|19:00|20:30|Edificio B|CC5
36802|3|35733|181082|681|OPTCOMP|Lunes|19:00|21:00|Edificio B|CC8
36802|3|35733|181082|681|OPTCOMP|Miércoles|19:00|21:00|Edificio B|CC8
36802|3|35754|89852|681|OPTCOMP|Lunes|18:00|19:30|Edificio B|CC4
36802|3|35754|89852|681|OPTCOMP|Martes|17:30|19:00|Edificio B|CC4
36802|3|35754|89852|681|OPTCOMP|Jueves|18:00|19:30|Edificio B|CC4
36802|3|35755|89866|681|OPTCOMP|Lunes|18:00|19:30|Edificio B|CC1
36802|3|35755|89866|681|OPTCOMP|Martes|18:00|19:30|Edificio B|CC1
36802|3|35755|89866|681|OPTCOMP|Jueves|18:00|19:30|Edificio B|CC1
36802|3|35763|181528|681|OPTCOMP|Miércoles|16:30|18:30|Edificio B|CC7
36802|3|35763|181528|681|OPTCOMP|Viernes|16:30|18:30|Edificio B|CC7
36802|3|35765|168880|3237|A|Miércoles|23:00|23:15|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35765|168880|3237|A|Viernes|23:00|23:15|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
36802|3|35929|89818|680|LISOPT|Sábado|08:00|09:00|Edificio A|Cubículo
36802|3|35948|89818|3787|LIBRE|Sábado|10:00|11:00|Edificio A|Cubículo
36802|3|35949|89818|3787|LIBRE|Sábado|11:00|12:00|Edificio A|Cubículo
36802|3|35951|89818|681|OPTCOMP|Sábado|14:00|15:00|Edificio A|Cubículo
