Matricula|ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo
11001796|24297|5|22071|89814|285|LA
17016305|24297|5|22071|180599|285|LA
17016305|24297|5|22071|89814|285|LA
17016309|24297|5|22071|180599|285|LA
17016309|24297|5|22071|89814|285|LA
14001010|24297|5|22071|180599|285|LA
14001010|24297|5|22071|89814|285|LA
17016329|24297|5|22071|180599|285|LA
17016329|24297|5|22071|89814|285|LA
14003569|24297|5|22071|180599|285|LA
14003569|24297|5|22071|89814|285|LA
17016373|24297|5|22071|180599|285|LA
17016373|24297|5|22071|89814|285|LA
17016377|24297|5|22071|180599|285|LA
17016377|24297|5|22071|89814|285|LA
12003115|24297|5|22071|180599|285|LA
12003115|24297|5|22071|89814|285|LA
17016310|24297|5|22071|180599|285|LA
17016310|24297|5|22071|89814|285|LA
14000633|24297|5|22071|180599|285|LA
14000633|24297|5|22071|89814|285|LA
14003192|24297|5|22071|180599|285|LA
14003192|24297|5|22071|89814|285|LA
17016288|24297|5|22071|180599|285|LA
17016288|24297|5|22071|89814|285|LA
14000874|24297|5|22071|180599|285|LA
14000874|24297|5|22071|89814|285|LA
14001420|24297|5|22071|180599|285|LA
14001420|24297|5|22071|89814|285|LA
16016365|24297|5|22071|180599|285|LA
16016365|24297|5|22071|89814|285|LA
14001309|24297|5|22071|180599|285|LA
14001309|24297|5|22071|89814|285|LA
11003836|24297|5|22071|180599|285|LA
11003836|24297|5|22071|89814|285|LA
14003122|24297|5|22071|180599|285|LA
14003122|24297|5|22071|89814|285|LA
17016413|24297|5|22071|180599|285|LA
17016413|24297|5|22071|89814|285|LA
14001966|24297|5|22071|180599|285|LA
14001966|24297|5|22071|89814|285|LA
12004443|24297|5|22071|180599|285|LA
12004443|24297|5|22071|89814|285|LA
14001120|24297|5|22071|180599|285|LA
14001120|24297|5|22071|89814|285|LA
14001455|24297|5|22071|180599|285|LA
14001455|24297|5|22071|89814|285|LA
13003703|24297|5|22071|180599|285|LA
13003703|24297|5|22071|89814|285|LA
14001706|24297|5|22071|180599|285|LA
14001706|24297|5|22071|89814|285|LA
21216434|24297|5|19988|89838|309|LA A
18003565|24297|5|19988|89838|309|LA A
16003405|34705|5|19988|89838|309|LA A
17003761|24297|5|19988|89838|309|LA A
21216326|24297|5|19988|89838|309|LA A
17114861|24297|5|19988|89838|309|LA A
20216375|21134|3|19988|89838|309|LA A
21216331|24297|5|19988|89838|309|LA A
21216330|24297|5|19988|89838|309|LA A
18004177|24297|5|19988|89838|309|LA A
17004319|24297|5|19988|89838|309|LA A
21216313|24297|5|19988|89838|309|LA A
18001500|24297|5|19988|89838|309|LA A
18003580|24297|5|19988|89838|309|LA A
18003970|24297|5|19988|89838|309|LA A
15001734|24297|5|19988|89838|309|LA A
18003924|24297|5|19988|89838|309|LA A
21216309|24297|5|19988|89838|309|LA A
21216302|24297|5|19988|89838|309|LA A
21216321|24297|5|19988|89838|309|LA A
21216311|24297|5|19988|89838|309|LA A
21216430|24297|5|19988|89838|309|LA A
18003320|24297|5|19988|89838|309|LA A
21216324|24297|5|19988|89838|309|LA A
21216325|24297|5|19988|89838|309|LA A
21216303|24297|5|19988|89838|309|LA A
18003129|24297|5|19988|89838|309|LA A
21216429|24297|5|19988|89838|309|LA A
18004139|24297|5|19988|89838|309|LA A
18003750|24297|5|19988|89838|309|LA A
18000782|24297|5|19988|89838|309|LA A
21216318|24297|5|19988|89838|309|LA A
18003147|24297|5|19988|89838|309|LA A
21216306|24297|5|19988|181373|310|LA B
18000638|24297|5|19988|181373|310|LA B
18000727|24297|5|19988|181373|310|LA B
18004198|24297|5|19988|181373|310|LA B
18008059|24297|5|19988|181373|310|LA B
18001713|24297|5|19988|181373|310|LA B
21216329|24297|5|19988|181373|310|LA B
21216322|24297|5|19988|181373|310|LA B
21216320|24297|5|19988|181373|310|LA B
21216315|24297|5|19988|181373|310|LA B
21216304|24297|5|19988|181373|310|LA B
21216319|24297|5|19988|181373|310|LA B
21216305|24297|5|19988|181373|310|LA B
17004008|24297|5|19988|181373|310|LA B
18001639|24297|5|19988|181373|310|LA B
21216418|24297|5|19988|181373|310|LA B
21216312|24297|5|19988|181373|310|LA B
21216323|24297|5|19988|181373|310|LA B
21216317|24297|5|19988|181373|310|LA B
17004090|24297|5|19988|181373|310|LA B
21216328|24297|5|19988|181373|310|LA B
13001869|24297|5|19988|181373|310|LA B
17000741|24297|5|19988|181373|310|LA B
17003920|36802|3|19988|181373|310|LA B
16004464|24297|5|19988|181373|310|LA B
18003322|24297|5|19988|181373|310|LA B
21216427|24297|5|19988|181373|310|LA B
18004222|24297|5|19988|181373|310|LA B
18001560|24297|5|19988|181373|310|LA B
21216307|24297|5|19988|181373|310|LA B
19216390|24297|5|19979|89859|309|LA A
21216321|24297|5|19979|89859|309|LA A
21216324|24297|5|19979|89859|309|LA A
21216311|24297|5|19979|89859|309|LA A
20216363|21134|3|19979|89859|309|LA A
18003565|24297|5|19979|89859|309|LA A
21216330|24297|5|19979|89859|309|LA A
20216378|21134|3|19979|89859|309|LA A
17003761|24297|5|19979|89859|309|LA A
18003580|24297|5|19979|89859|309|LA A
18001500|24297|5|19979|89859|309|LA A
21216430|24297|5|19979|89859|309|LA A
18003320|24297|5|19979|89859|309|LA A
18003750|24297|5|19979|89859|309|LA A
21216325|24297|5|19979|89859|309|LA A
21216303|24297|5|19979|89859|309|LA A
17004319|24297|5|19979|89859|309|LA A
18000782|24297|5|19979|89859|309|LA A
18004177|24297|5|19979|89859|309|LA A
18003924|24297|5|19979|89859|309|LA A
18003129|24297|5|19979|89859|309|LA A
21216309|24297|5|19979|89859|309|LA A
13001814|24297|5|19979|89859|309|LA A
18003147|24297|5|19979|89859|309|LA A
21216434|24297|5|19979|89859|309|LA A
21216326|24297|5|19979|89859|309|LA A
17114861|24297|5|19979|89859|309|LA A
21216313|24297|5|19979|89859|309|LA A
18004139|24297|5|19979|89859|309|LA A
21216429|24297|5|19979|89859|309|LA A
18016299|24297|5|19979|89859|309|LA A
21216331|24297|5|19979|89859|309|LA A
21216318|24297|5|19979|89859|309|LA A
18003970|24297|5|19979|89859|309|LA A
21216302|24297|5|19979|89859|309|LA A
18008059|24297|5|19979|89842|310|LA B
21216320|24297|5|19979|89842|310|LA B
17004008|24297|5|19979|89842|310|LA B
18004222|24297|5|19979|89842|310|LA B
18016290|24297|5|19979|89842|310|LA B
18001713|24297|5|19979|89842|310|LA B
21216315|24297|5|19979|89842|310|LA B
21216306|24297|5|19979|89842|310|LA B
17004090|24297|5|19979|89842|310|LA B
17000741|24297|5|19979|89842|310|LA B
18003322|24297|5|19979|89842|310|LA B
21216322|24297|5|19979|89842|310|LA B
21216307|24297|5|19979|89842|310|LA B
21216305|24297|5|19979|89842|310|LA B
21216329|24297|5|19979|89842|310|LA B
21216418|24297|5|19979|89842|310|LA B
21216304|24297|5|19979|89842|310|LA B
18004198|24297|5|19979|89842|310|LA B
21216317|24297|5|19979|89842|310|LA B
18000727|24297|5|19979|89842|310|LA B
13116292|24297|5|19979|89842|310|LA B
13001869|24297|5|19979|89842|310|LA B
21216323|24297|5|19979|89842|310|LA B
21216312|24297|5|19979|89842|310|LA B
18001639|24297|5|19979|89842|310|LA B
18001560|24297|5|19979|89842|310|LA B
21216427|24297|5|19979|89842|310|LA B
16004464|24297|5|19979|89842|310|LA B
18000638|24297|5|19979|89842|310|LA B
21216319|24297|5|19979|89842|310|LA B
21216328|24297|5|19979|89842|310|LA B
19216327|24297|5|22050|89756|309|LA A
16003797|24297|5|22050|89756|309|LA A
19216304|24297|5|22050|89756|309|LA A
16004540|24297|5|22050|89756|309|LA A
20216319|24297|5|22050|89756|309|LA A
19216310|24297|5|22050|89756|309|LA A
15000801|24297|5|22050|89756|309|LA A
19216328|24297|5|22050|89756|309|LA A
13003024|24297|5|22050|89756|309|LA A
15003085|24297|5|22050|89756|309|LA A
19216329|24297|5|22050|89756|309|LA A
20216314|24297|5|22050|89756|309|LA A
19216315|24297|5|22050|89756|309|LA A
19216312|24297|5|22050|89756|309|LA A
19216320|24297|5|22050|89756|309|LA A
19216316|24297|5|22050|89756|309|LA A
17000785|24297|5|22050|89756|309|LA A
16114884|24297|5|22050|89756|309|LA A
16001390|24297|5|22050|89756|309|LA A
20216310|24297|5|22050|89756|309|LA A
15001998|24297|5|22050|89756|309|LA A
19216302|24297|5|22050|89756|309|LA A
20216318|24297|5|22050|89756|309|LA A
15004106|24297|5|22050|89756|309|LA A
16003781|24297|5|22050|89756|309|LA A
17003380|24297|5|22050|89756|309|LA A
16001452|24297|5|22050|89756|309|LA A
16003937|24297|5|22050|89756|310|LA B
19216324|24297|5|22050|89756|310|LA B
15001114|24297|5|22050|89756|310|LA B
15003232|24297|5|22050|89756|310|LA B
16003349|24297|5|22050|89756|310|LA B
16000667|24297|5|22050|89756|310|LA B
15003582|24297|5|22050|89756|310|LA B
16004275|24297|5|22050|89756|310|LA B
16003979|24297|5|22050|89756|310|LA B
15000886|24297|5|22050|89756|310|LA B
14001420|24297|5|22050|89756|310|LA B
19216308|24297|5|22050|89756|310|LA B
19216314|24297|5|22050|89756|310|LA B
19216321|24297|5|22050|89756|310|LA B
16003860|24297|5|22050|89756|310|LA B
19216318|24297|5|22050|89756|310|LA B
16004504|24297|5|22050|89756|310|LA B
15001237|24297|5|22050|89756|310|LA B
16001755|24297|5|22050|89756|310|LA B
16001624|24297|5|22050|89756|310|LA B
16004071|24297|5|22050|89756|310|LA B
19216317|24297|5|22050|89756|310|LA B
15001227|24297|5|22050|89756|310|LA B
19216326|24297|5|22050|89756|310|LA B
19216307|24297|5|22050|89756|310|LA B
19216305|24297|5|22050|89756|310|LA B
16004209|24297|5|22050|89756|310|LA B
19216332|24297|5|22050|89756|310|LA B
19216319|24297|5|22050|89756|310|LA B
19216303|24297|5|22050|89756|310|LA B
16004548|24297|5|22050|89756|310|LA B
11004106|24297|5|22044|89861|5998|Acomp
19216326|24297|5|22044|89861|5998|Acomp
19216314|24297|5|22044|89861|5998|Acomp
19216302|24297|5|22044|89861|5998|Acomp
16003349|24297|5|22044|89861|5998|Acomp
19216327|24297|5|22044|89861|5998|Acomp
15000801|24297|5|22044|89861|5998|Acomp
19216310|24297|5|22045|89770|5998|Acomp
19216328|24297|5|22045|89770|5998|Acomp
19216327|24297|5|22045|89770|5998|Acomp
11003836|24297|5|22069|89765|5998|Acomp
14001309|24297|5|22069|89765|5998|Acomp
19216308|24297|5|22046|181247|5998|Acomp
18280005|24297|5|22046|181247|5998|Acomp
14000812|24297|5|22046|181247|5998|Acomp
16004504|24297|5|22046|181247|5998|Acomp
16003860|24297|5|22046|181247|5998|Acomp
18016347|24297|5|22046|181247|5998|Acomp
15000801|24297|5|22046|181247|5998|Acomp
16004275|24297|5|22046|181247|5998|Acomp
16003979|24297|5|22046|181247|5998|Acomp
16016380|24297|5|22046|181247|5998|Acomp
18016356|24297|5|22046|181247|5998|Acomp
11003836|24297|5|22068|89770|5998|Acomp
16003797|24297|5|22049|180599|5998|Acomp
19216316|24297|5|22049|180599|5998|Acomp
13001282|24297|5|22049|180599|5998|Acomp
18016352|24297|5|22049|180599|5998|Acomp
19216327|24297|5|22049|180599|5998|Acomp
15216257|24297|5|22049|180599|5998|Acomp
17003683|24297|5|22037|97528|5998|Acomp
20216420|24297|5|22037|97528|5998|Acomp
17003962|24297|5|22037|97528|5998|Acomp
17003539|24297|5|22037|97528|5998|Acomp
18000526|21134|3|19985|89842|290|LIC
21216255|21134|3|19985|89842|290|LIC
21216416|21134|3|19985|89842|290|LIC
17000525|21134|3|19985|89842|290|LIC
21216438|21134|3|19985|89842|290|LIC
21216254|21134|3|19985|89842|290|LIC
21216262|21134|3|19985|89842|290|LIC
20216380|21134|3|19985|89842|290|LIC
21216263|21134|3|19985|89842|290|LIC
21216266|21134|3|19985|89842|290|LIC
21216421|21134|3|19985|89842|290|LIC
21216251|21134|3|19985|89842|290|LIC
21216436|21134|3|19985|89842|290|LIC
21216428|21134|3|19985|89842|290|LIC
18003751|21134|3|19985|89842|290|LIC
18110053|21134|3|19985|89842|290|LIC
18003121|21134|3|19985|89842|290|LIC
21216426|21134|3|19985|89842|290|LIC
21216252|21134|3|19985|89842|290|LIC
15001008|21134|3|19985|89842|290|LIC
17000624|21134|3|19985|89842|290|LIC
21216270|21134|3|19985|89842|290|LIC
14001058|21134|3|19985|89842|290|LIC
21216258|21134|3|19985|89842|290|LIC
21216264|21134|3|19985|89842|290|LIC
12003861|21134|3|19985|89842|290|LIC
17001046|21134|3|19985|89842|290|LIC
17003357|21134|3|19985|89842|290|LIC
16001289|21134|3|19985|89842|290|LIC
21216267|21134|3|19985|89842|290|LIC
21216256|21134|3|19985|89842|290|LIC
18000656|21134|3|19985|89842|290|LIC
21216257|21134|3|19985|89842|290|LIC
21216415|21134|3|19985|89842|290|LIC
16004378|21134|3|19985|89842|290|LIC
21216265|21134|3|19985|89842|290|LIC
21216261|21134|3|19985|89842|290|LIC
09001101|21134|3|19985|89842|290|LIC
00001864|21134|3|19985|89842|290|LIC
21216269|21134|3|19985|89842|290|LIC
18003542|21134|3|19985|89842|290|LIC
18003268|21134|3|19985|89842|290|LIC
20216371|21134|3|20130|40|290|LIC
16001076|21134|3|20130|40|290|LIC
16001613|21134|3|20130|40|290|LIC
17003272|21134|3|20130|40|290|LIC
17016349|21134|3|20130|40|290|LIC
19216256|21134|3|20130|40|290|LIC
15216316|21134|3|20130|40|290|LIC
17003575|21134|3|20130|40|290|LIC
16004550|21134|3|20130|40|290|LIC
18016372|21134|3|20130|40|290|LIC
16001582|21134|3|20130|40|290|LIC
20216376|21134|3|20130|40|290|LIC
14016302|21134|3|20130|40|290|LIC
17004096|21134|3|20130|40|290|LIC
19216253|21134|3|20130|40|290|LIC
16003361|21134|3|20130|40|290|LIC
15001872|21134|3|20136|95420|290|LIC
15002028|21134|3|20136|95420|290|LIC
16001836|21134|3|20136|95420|290|LIC
20216376|21134|3|20136|95420|290|LIC
18016363|21134|3|20136|95420|290|LIC
14016302|21134|3|20136|95420|290|LIC
11003856|21134|3|20136|95420|290|LIC
14016343|21134|3|20136|95420|290|LIC
16001582|21134|3|20136|95420|290|LIC
18016372|21134|3|20136|95420|290|LIC
17003575|21134|3|20136|95420|290|LIC
20216371|21134|3|20136|95420|290|LIC
19216253|21134|3|20136|95420|290|LIC
16001076|21134|3|20136|95420|290|LIC
17004096|21134|3|20136|95420|290|LIC
19216256|21134|3|20136|95420|290|LIC
16001613|21134|3|20136|95420|290|LIC
15001089|21134|3|20136|95420|290|LIC
15008192|21134|3|20136|95420|290|LIC
15000753|21134|3|20136|95420|290|LIC
16004550|21134|3|20136|95420|290|LIC
17016349|21134|3|20136|95420|290|LIC
14001878|21134|3|20136|95420|290|LIC
15001951|21134|3|20132|89856|290|LIC
19216256|21134|3|20132|89856|290|LIC
14004199|21134|3|20132|89856|290|LIC
18016363|21134|3|20132|89856|290|LIC
14001878|21134|3|20132|89856|290|LIC
15001089|21134|3|20132|89856|290|LIC
11003856|21134|3|20132|89856|290|LIC
16001582|21134|3|20132|89856|290|LIC
96001852|21134|3|20132|89856|290|LIC
15215718|21134|3|20132|89856|290|LIC
19216253|21134|3|20132|89856|290|LIC
16001076|21134|3|20132|89856|290|LIC
19216254|21134|3|20132|89856|290|LIC
15000611|21134|3|20132|89856|290|LIC
16001613|21134|3|20132|89856|290|LIC
17016349|21134|3|20132|89856|290|LIC
16001836|21134|3|20132|89856|290|LIC
21216269|21134|3|19988|89865|290|LIC
17000525|21134|3|19988|89865|290|LIC
21216267|21134|3|19988|89865|290|LIC
21216421|21134|3|19988|89865|290|LIC
18000656|21134|3|19988|89865|290|LIC
17003357|21134|3|19988|89865|290|LIC
21216264|21134|3|19988|89865|290|LIC
21216416|21134|3|19988|89865|290|LIC
21216262|21134|3|19988|89865|290|LIC
21216436|21134|3|19988|89865|290|LIC
21216255|21134|3|19988|89865|290|LIC
21216258|21134|3|19988|89865|290|LIC
21216251|21134|3|19988|89865|290|LIC
18003121|21134|3|19988|89865|290|LIC
21216415|21134|3|19988|89865|290|LIC
20216380|21134|3|19988|89865|290|LIC
18003268|21134|3|19988|89865|290|LIC
17001046|21134|3|19988|89865|290|LIC
21216257|21134|3|19988|89865|290|LIC
15001008|21134|3|19988|89865|290|LIC
09001101|21134|3|19988|89865|290|LIC
16004378|21134|3|19988|89865|290|LIC
21216266|21134|3|19988|89865|290|LIC
21216265|21134|3|19988|89865|290|LIC
21216428|21134|3|19988|89865|290|LIC
20216382|21134|3|19988|89865|290|LIC
21216438|21134|3|19988|89865|290|LIC
18003542|21134|3|19988|89865|290|LIC
18000526|21134|3|19988|89865|290|LIC
17000624|21134|3|19988|89865|290|LIC
21216252|21134|3|19988|89865|290|LIC
16001289|21134|3|19988|89865|290|LIC
21216261|21134|3|19988|89865|290|LIC
21216426|21134|3|19988|89865|290|LIC
21216263|21134|3|19988|89865|290|LIC
00001864|21134|3|19988|89865|290|LIC
21216270|21134|3|19988|89865|290|LIC
18003751|21134|3|19988|89865|290|LIC
18110053|21134|3|19988|89865|290|LIC
14001058|21134|3|19988|89865|290|LIC
21216254|21134|3|19988|89865|290|LIC
21216256|21134|3|19988|89865|290|LIC
12004219|21134|3|20154|89802|290|LIC
17016252|21134|3|20154|89802|290|LIC
11001808|21134|3|20154|89802|290|LIC
17016414|21134|3|20154|89802|290|LIC
16016348|21134|3|20154|89802|290|LIC
16016349|21134|3|20154|89802|290|LIC
14003700|21134|3|20154|89802|290|LIC
16016327|21134|3|20154|89802|290|LIC
14003703|21134|3|20154|89802|290|LIC
13008198|21135|4|19981|89802|287|LEM
16016318|21135|4|19981|89802|287|LEM
11004043|21135|4|19981|89802|287|LEM
08200362|21135|4|19981|89802|287|LEM
20216382|21134|3|19979|89859|290|LIC
21216264|21134|3|19979|89859|290|LIC
18000526|21134|3|19979|89859|290|LIC
21216258|21134|3|19979|89859|290|LIC
17003357|21134|3|19979|89859|290|LIC
21216415|21134|3|19979|89859|290|LIC
21216254|21134|3|19979|89859|290|LIC
21216251|21134|3|19979|89859|290|LIC
21216436|21134|3|19979|89859|290|LIC
18003751|21134|3|19979|89859|290|LIC
21216438|21134|3|19979|89859|290|LIC
21216270|21134|3|19979|89859|290|LIC
21216267|21134|3|19979|89859|290|LIC
21216265|21134|3|19979|89859|290|LIC
21216263|21134|3|19979|89859|290|LIC
18003121|21134|3|19979|89859|290|LIC
15001008|21134|3|19979|89859|290|LIC
16004378|21134|3|19979|89859|290|LIC
19216378|21135|4|19979|89859|290|LIC
17001046|21134|3|19979|89859|290|LIC
21216266|21134|3|19979|89859|290|LIC
21216252|21134|3|19979|89859|290|LIC
18003268|21134|3|19979|89859|290|LIC
18110053|21134|3|19979|89859|290|LIC
21216426|21134|3|19979|89859|290|LIC
09001101|21134|3|19979|89859|290|LIC
17000624|21134|3|19979|89859|290|LIC
21216257|21134|3|19979|89859|290|LIC
21216416|21134|3|19979|89859|290|LIC
21216256|21134|3|19979|89859|290|LIC
21216421|21134|3|19979|89859|290|LIC
21216428|21134|3|19979|89859|290|LIC
18000656|21134|3|19979|89859|290|LIC
18003542|21134|3|19979|89859|290|LIC
21216261|21134|3|19979|89859|290|LIC
00001864|21134|3|19979|89859|290|LIC
21216255|21134|3|19979|89859|290|LIC
21216262|21134|3|19979|89859|290|LIC
21216269|21134|3|19979|89859|290|LIC
16001289|21134|3|19979|89859|290|LIC
17000525|21134|3|19979|89859|290|LIC
18110053|21134|3|20155|95116|290|LIC
18003268|21134|3|20155|95116|290|LIC
21216436|21134|3|20155|95116|290|LIC
21216251|21134|3|20155|95116|290|LIC
17000525|21134|3|20155|95116|290|LIC
21216267|21134|3|20155|95116|290|LIC
21216261|21134|3|20155|95116|290|LIC
17001046|21134|3|20155|95116|290|LIC
21216428|21134|3|20155|95116|290|LIC
18000656|21134|3|20155|95116|290|LIC
21216263|21134|3|20155|95116|290|LIC
21216421|21134|3|20155|95116|290|LIC
13004101|21134|3|20155|95116|290|LIC
21216254|21134|3|20155|95116|290|LIC
21216438|21134|3|20155|95116|290|LIC
20216364|21134|3|20155|95116|290|LIC
21216270|21134|3|20155|95116|290|LIC
15001008|21134|3|20155|95116|290|LIC
21216257|21134|3|20155|95116|290|LIC
18003121|21134|3|20155|95116|290|LIC
21216265|21134|3|20155|95116|290|LIC
21216264|21134|3|20155|95116|290|LIC
20216380|21134|3|20155|95116|290|LIC
17001759|21134|3|20155|95116|290|LIC
21216266|21134|3|20155|95116|290|LIC
21216269|21134|3|20155|95116|290|LIC
21216426|21134|3|20155|95116|290|LIC
21216252|21134|3|20155|95116|290|LIC
21216255|21134|3|20155|95116|290|LIC
17000624|21134|3|20155|95116|290|LIC
18000526|21134|3|20155|95116|290|LIC
21216416|21134|3|20155|95116|290|LIC
20216379|21134|3|20155|95116|290|LIC
16001289|21134|3|20155|95116|290|LIC
18003542|21134|3|20155|95116|290|LIC
00001864|21134|3|20155|95116|290|LIC
21216256|21134|3|20155|95116|290|LIC
21216262|21134|3|20155|95116|290|LIC
16004378|21134|3|20155|95116|290|LIC
17003357|21134|3|20155|95116|290|LIC
09001101|21134|3|20155|95116|290|LIC
20216382|21134|3|20155|95116|290|LIC
21216258|21134|3|20155|95116|290|LIC
18003751|21134|3|20155|95116|290|LIC
12004110|21134|3|20155|95116|290|LIC
21216415|21134|3|20155|95116|290|LIC
17016414|21134|3|20144|89860|290|LIC
15000753|21134|3|20144|89860|290|LIC
14001370|21134|3|20144|89860|290|LIC
17016292|21134|3|20144|89860|290|LIC
14001926|21134|3|20144|89860|290|LIC
15008192|21134|3|20144|89860|290|LIC
11001808|21134|3|20144|89860|290|LIC
11003037|21134|3|20144|89860|290|LIC
11000975|21134|3|20144|89860|290|LIC
12008062|21134|3|20144|89860|290|LIC
14003892|21134|3|20144|89860|290|LIC
16016349|21134|3|20144|89860|290|LIC
14003191|21134|3|20144|89860|290|LIC
18016361|21134|3|20144|89860|290|LIC
15216447|21134|3|20144|89860|290|LIC
15008071|21134|3|20144|89860|290|LIC
